Names in FOnlineServer
Address   Section   Type        Name                                     Comments
0048AC40  .text     Debug data  ??0?$reverse_iterator@PAUTextListen@FOSe>
0048AC50  .text     Debug data  ??0?$reverse_iterator@PAVLanguagePack@@@>
0048AC60  .text     Debug data  ??0?$reverse_iterator@PAUClientSaveData@>
0048AC70  .text     Debug data  ??0?$reverse_iterator@PAPAE@stlp_std@@QA>
0048AC80  .text     Debug data  ??0?$reverse_iterator@PAUClientBanned@FO>
0048AC90  .text     Debug data  ??0?$reverse_iterator@PAUClientData@FOSe>
0048ACA0  .text     Debug data  ??0?$reverse_iterator@PAPAX@stlp_std@@QA>
0048ACB0  .text     Debug data  ?_M_empty_initialize@?$_Rb_tree_base@U?$>
0048ACD0  .text     Debug data  ??0?$allocator@PAUTimeEvent@FOServer@@@s>
0048AD10  .text     Debug data
0048AD50  .text     Debug data  ??0?$allocator@UTextListen@FOServer@@@st>
0048AD60  .text     Debug data  ?_M_empty_initialize@?$_Rb_tree_base@U?$>
0048AD80  .text     Debug data  ??0?$allocator@VLanguagePack@@@stlp_std@>
0048AD90  .text     Debug data  ??0?$allocator@UClientSaveData@FOServer@>
0048ADA0  .text     Debug data  ??0?$allocator@PAE@stlp_std@@QAE@ABV01@@>
0048ADB0  .text     Debug data  ??0?$allocator@UClientBanned@FOServer@@@>
0048ADC0  .text     Debug data  ??0?$allocator@UClientData@FOServer@@@st>
0048ADD0  .text     Debug data  ??0?$allocator@PAX@stlp_std@@QAE@ABV01@@>
0048ADE0  .text     Debug data  ??0?$allocator@U?$_Rb_tree_node@U?$pair@>
0048ADF0  .text     Debug data  ??0?$allocator@U?$_Rb_tree_node@U?$pair@>
0048AE00  .text     Debug data  ??0?$allocator@U?$_Rb_tree_node@U?$pair@>
0048AE10  .text     Debug data  ??$Copy@$0GF@@Str@@YAXAAY0GF@DPBD@Z
0048AE30  .text     Debug data  ??$__copy_ptrs@PAPAUTimeEvent@FOServer@@>
0048AE60  .text     Debug data  ??$__copy_ptrs@PAUClientBanned@FOServer@>
0048AE90  .text     Debug data  ??$?0U?$pair@$$CBIPAUHoloInfo@FOServer@@>
0048AEB0  .text     Debug data  ??$?0U?$pair@$$CBII@stlp_std@@@?$allocat>
0048AEC0  .text     Debug data  ??$__copy_ptrs@PAPAEPAPAE@priv@stlp_std@>
0048AF10  .text     Debug data  ?capacity@?$vector@U?$pair@II@stlp_std@@>
0048AF50  .text     Debug data  ?deallocate@?$allocator@U?$_Rb_tree_node>
0048AF90  .text     Debug data  ?_M_set@?$vector@PAUTimeEvent@FOServer@@>
0048AFD0  .text     Debug data  ?_S_left@?$_Rb_tree@IU?$less@I@stlp_std@>
0048AFE0  .text     Debug data  ?_S_right@?$_Rb_tree@IU?$less@I@stlp_std>
0048AFF0  .text     Debug data  ?_S_value@?$_Rb_tree@IU?$less@I@stlp_std>
0048B000  .text     Debug data  ?deallocate@?$allocator@U?$_Rb_tree_node>
0048B040  .text     Debug data  ?size@?$vector@VLanguagePack@@V?$allocat>
0048B060  .text     Debug data  ?capacity@?$vector@VLanguagePack@@V?$all>
0048B080  .text     Debug data  ?_M_set@?$vector@VLanguagePack@@V?$alloc>
0048B0A0  .text     Debug data  ?_M_set@?$vector@UClientSaveData@FOServe>
0048B0C0  .text     Debug data  ?_M_set@?$vector@PAEV?$allocator@PAE@stl>
0048B0E0  .text     Debug data  ?capacity@?$vector@UClientBanned@FOServe>
0048B100  .text     Debug data  ?_M_set@?$vector@UClientBanned@FOServer@>
0048B120  .text     Debug data  ?capacity@?$vector@UClientData@FOServer@>
0048B140  .text     Debug data  ?_M_set@?$vector@UClientData@FOServer@@V>
0048B160  .text     Debug data  ?_M_set@?$vector@PAXV?$allocator@PAX@stl>
0048B1C0  .text     Debug data  ??0?$reverse_iterator@PAPAUTimeEvent@FOS>
0048B1D0  .text     Debug data  ??0?$reverse_iterator@PAUTextListen@FOSe>
0048B1E0  .text     Debug data  ??0?$reverse_iterator@PAVLanguagePack@@@>
0048B1F0  .text     Debug data  ??0?$reverse_iterator@PAUClientSaveData@>
0048B200  .text     Debug data  ??0?$reverse_iterator@PAPAE@stlp_std@@QA>
0048B210  .text     Debug data  ??0?$reverse_iterator@PAUClientBanned@FO>
0048B220  .text     Debug data  ??0?$reverse_iterator@PAUClientData@FOSe>
0048B230  .text     Debug data  ??0?$reverse_iterator@PAPAX@stlp_std@@QA>
0048B240  .text     Debug data
0048B250  .text     Debug data  ??1?$unary_function@U?$pair@$$CBV?$basic>
0048B260  .text     Debug data  ?_Answer@?$_IsPOD@PAUTimeEvent@FOServer@>
0048B270  .text     Debug data  ?_Answer@?$_IsPOD@VLanguagePack@@@stlp_s>
0048B280  .text     Debug data  ?_Answer@?$_IsPOD@UClientSaveData@FOServ>
0048B290  .text     Debug data  ?_Answer@?$_IsPOD@PAE@stlp_std@@SA?AU__t>
0048B2A0  .text     Debug data  ?_Answer@?$_IsPOD@UClientBanned@FOServer>
0048B2B0  .text     Debug data  ?_Answer@?$_IsPOD@UClientData@FOServer@@>
0048B2C0  .text     Debug data  ?_Answer@?$_IsPOD@PAX@stlp_std@@SA?AU__t>
0048B2D0  .text     Debug data  ?max_size@?$allocator@UClientBanned@FOSe>
0048B2E0  .text     Debug data  ?max_size@?$allocator@UClientData@FOServ>
0048B2F0  .text     Debug data  ?max_size@?$allocator@PAUTimeEvent@FOSer>
0048B300  .text     Debug data  ?_M_allocate@?$allocator@PAUTimeEvent@FO>
0048B370  .text     Debug data  ?max_size@?$allocator@VLanguagePack@@@st>
0048B380  .text     Debug data  ?_M_allocate@?$allocator@VLanguagePack@@>
0048B400  .text     Debug data  ?max_size@?$allocator@UClientSaveData@FO>
0048B410  .text     Debug data  ?_M_allocate@?$allocator@UClientSaveData>
0048B490  .text     Debug data  ?max_size@?$allocator@PAE@stlp_std@@QBEI>
0048B4A0  .text     Debug data  ?_M_allocate@?$allocator@PAE@stlp_std@@Q>
0048B510  .text     Debug data  ?_M_allocate@?$allocator@UClientBanned@F>
0048B590  .text     Debug data  ?_M_allocate@?$allocator@UClientData@FOS>
0048B600  .text     Debug data  ?max_size@?$allocator@PAX@stlp_std@@QBEI>
0048B610  .text     Debug data  ?_M_allocate@?$allocator@PAX@stlp_std@@Q>
0048B680  .text     Debug data  ??$__copy_ptrs@PBQAVMapObject@@PAPAV1@@p>
0048B6B0  .text     Debug data  ??$__ucopy_ptrs@PBQAVMapObject@@PAPAV1@@>
0048B6E0  .text     Debug data  ??$__copy_ptrs@PBUTile@ProtoMap@@PAU12@@>
0048B710  .text     Debug data  ??$__ucopy_ptrs@PBUTile@ProtoMap@@PAU12@>
0048B740  .text     Debug data  ??$__copy_ptrs@PBUSceneryCl@@PAU1@@priv@>
0048B770  .text     Debug data  ??$__ucopy_ptrs@PBUSceneryCl@@PAU1@@priv>
0048B7A0  .text     Debug data  ??$__copy_ptrs@PBUMapEntire@ProtoMap@@PA>
0048B7D0  .text     Debug data  ??$__ucopy_ptrs@PBUMapEntire@ProtoMap@@P>
0048B800  .text     Debug data  ??$__copy_ptrs@PBU?$pair@II@stlp_std@@PA>
0048B830  .text     Debug data  ??$__ucopy_ptrs@PBU?$pair@II@stlp_std@@P>
0048B860  .text     Debug data  ??$__fill_n@PAPAUTimeEvent@FOServer@@IPA>
0048B880  .text     Debug data  ??$__fill_n@PAPAEIPAE@priv@stlp_std@@YAP>
0048B8A0  .text     Debug data  ??$__fill_n@PAUClientBanned@FOServer@@IU>
0048B8D0  .text     Debug data  ?_M_throw_length_error@?$_Vector_base@UC>
0048B8E0  .text     Debug data  ??$__fill_n@PAUClientData@FOServer@@IU12>
0048B910  .text     Debug data  ?_M_throw_length_error@?$_Vector_base@UC>
0048B920  .text     Debug data  ??$__find@PAUClientData@FOServer@@PBD@pr>
0048BA10  .text     Debug data  ??$__find@PAUClientData@FOServer@@I@priv>
0048BAD0  .text     Debug data  ??$__fill_n@PAPAXIPAX@priv@stlp_std@@YAP>
0048BAF0  .text     Debug data  ??$__find@PAVLanguagePack@@I@priv@stlp_s>
0048BBB0  .text     Debug data  ??$__find@PAPAUTimeEvent@FOServer@@PAU12>
0048BC20  .text     Debug data  ??$_Is_POD@PAUTimeEvent@FOServer@@@stlp_>
0048BC30  .text     Debug data  ??$_Copy_Construct_aux@PAUTimeEvent@FOSe>
0048BC40  .text     Debug data  ??$_Is_POD@VLanguagePack@@@stlp_std@@YA?>
0048BC50  .text     Debug data  ??$_Is_POD@UClientSaveData@FOServer@@@st>
0048BC60  .text     Debug data  ??$_Is_POD@PAE@stlp_std@@YA?AU?$_IsPOD@P>
0048BC70  .text     Debug data  ??$_Copy_Construct_aux@PAE@stlp_std@@YAX>
0048BC80  .text     Debug data  ??$_Is_POD@UClientBanned@FOServer@@@stlp>
0048BC90  .text     Debug data  ??$_Copy_Construct_aux@UClientBanned@FOS>
0048BCB0  .text     Debug data  ??$_Is_POD@UClientData@FOServer@@@stlp_s>
0048BCC0  .text     Debug data  ??$_Copy_Construct_aux@UClientData@FOSer>
0048BCE0  .text     Debug data  ??$_Is_POD@PAX@stlp_std@@YA?AU?$_IsPOD@P>
0048BCF0  .text     Debug data  ??$_Copy_Construct_aux@PAX@stlp_std@@YAX>
0048BD00  .text     Debug data  ??$__destroy_aux@PAUTimeEvent@FOServer@@>
0048BD10  .text     Debug data  ??$__destroy_aux@UClientBanned@FOServer@>
0048BD20  .text     Debug data  ?_M_throw_length_error@?$_Vector_base@PA>
0048BD30  .text     Debug data  ?_M_throw_length_error@?$_Vector_base@VL>
0048BD40  .text     Debug data  ?_M_throw_length_error@?$_Vector_base@UC>
0048BD50  .text     Debug data  ?_M_throw_length_error@?$_Vector_base@PA>
0048BD60  .text     Debug data  ?_M_throw_length_error@?$_Vector_base@PA>
0048BD70  .text     Debug data  ??__G@YGXPAX0IHP6EPAX00@Z@Z
0048BDA0  .text     Debug data  ??0CritData@@QAE@ABU0@@Z
0048C1A0  .text     Debug data  ?_M_is_inside@?$vector@IV?$allocator@I@s>
0048C1E0  .text     Debug data  ?get_allocator@?$vector@DV?$allocator@D@>
0048C1F0  .text     Debug data  ?begin@?$vector@DV?$allocator@D@stlp_std>
0048C200  .text     Debug data  ?end@?$vector@DV?$allocator@D@stlp_std@@>
0048C210  .text     Debug data  ?get_allocator@?$vector@UCrTimeEvent@Cri>
0048C220  .text     Debug data  ?begin@?$vector@UCrTimeEvent@Critter@@V?>
0048C230  .text     Debug data  ?end@?$vector@UCrTimeEvent@Critter@@V?$a>
0048C290  .text     Debug data  ?max_size@?$allocator@U?$_Rb_tree_node@U>
0048C2A0  .text     Debug data  ??$__ucopy_ptrs@PAIPAI@priv@stlp_std@@YA>
0048C2D0  .text     Debug data  ??$__copy_backward_ptrs@PAIPAI@priv@stlp>
0048C300  .text     Debug data  ??$__destroy_aux@U?$pair@$$CBIPAUHoloInf>
0048C310  .text     Debug data  ??$__destroy_aux@U?$pair@$$CBII@stlp_std>
0048C320  .text     Debug data  ??$__destroy_range_aux@V?$reverse_iterat>
0048C330  .text     Debug data  ??$__destroy_range_aux@V?$reverse_iterat>
0048C340  .text     Debug data  ??$__destroy_range_aux@V?$reverse_iterat>
0048C350  .text     Debug data  ??$__destroy_range_aux@V?$reverse_iterat>
0048C360  .text     Debug data  ??$__destroy_range_aux@V?$reverse_iterat>
0048C370  .text     Debug data  ??$__destroy_range_aux@V?$reverse_iterat>
0048C380  .text     Debug data  ??$__destroy_range_aux@PAPAUTimeEvent@FO>
0048C390  .text     Debug data  ??$__destroy_range_aux@PAPAEPAE@stlp_std>
0048C3A0  .text     Debug data  ??$__destroy_range_aux@PAUClientBanned@F>
0048C3B0  .text     Debug data  ??$__ucopy_ptrs@PBDPAD@priv@stlp_std@@YA>
0048C3E0  .text     Debug data  ?_M_is_inside@?$vector@PAUTimeEvent@FOSe>
0048C400  .text     Debug data  ??D?$reverse_iterator@PAVLanguagePack@@@>
0048C410  .text     Debug data  ??E?$reverse_iterator@PAVLanguagePack@@@>
0048C420  .text     Debug data  ??D?$reverse_iterator@PAUClientSaveData@>
0048C430  .text     Debug data  ??E?$reverse_iterator@PAUClientSaveData@>
0048C450  .text     Debug data  ?_Answer@?$_BothPtrType@PBQAVMapObject@@>
0048C460  .text     Debug data  ?_Answer@?$_BothPtrType@PBUTile@ProtoMap>
0048C470  .text     Debug data  ?_Answer@?$_BothPtrType@PBUSceneryCl@@PA>
0048C480  .text     Debug data  ?_Answer@?$_BothPtrType@PBUMapEntire@Pro>
0048C490  .text     Debug data  ?_Answer@?$_BothPtrType@PBU?$pair@II@stl>
0048C4A0  .text     Debug data  ?_Answer@?$_BothPtrType@PBVLanguagePack@>
0048C4B0  .text     Debug data  ?_Answer@?$_BothPtrType@PAUClientBanned@>
0048C4C0  .text     Debug data  ?_Answer@?$_BothPtrType@PAUClientData@FO>
0048C4D0  .text     Debug data  ?_Answer@?$_IsPOD@U?$pair@$$CBV?$basic_s>
0048C4E0  .text     Debug data  ??$__fill@PAIIH@priv@stlp_std@@YAXPAI0AB>
0048C510  .text     Debug data  ??$__ucopy_ptrs@PAPAUTimeEvent@FOServer@>
0048C540  .text     Debug data  ??$__copy_backward_ptrs@PAPAUTimeEvent@F>
0048C570  .text     Debug data
0048C5B0  .text     Debug data  ?_Answer@?$_TrivialUCopy@UTile@ProtoMap@>
0048C5C0  .text     Debug data  ?_Answer@?$_TrivialUCopy@USceneryCl@@U1@>
0048C5D0  .text     Debug data  ?_Answer@?$_TrivialUCopy@UMapEntire@Prot>
0048C5E0  .text     Debug data  ?_Answer@?$_TrivialUCopy@U?$pair@II@stlp>
0048C5F0  .text     Debug data  ?_Answer@?$_TrivialUCopy@VLanguagePack@@>
0048C600  .text     Debug data  ?_Answer@?$_TrivialUCopy@UClientBanned@F>
0048C610  .text     Debug data  ?_Answer@?$_TrivialUCopy@UClientData@FOS>
0048C630  .text     Debug data  ??$_UseTrivialUCopy@UTile@ProtoMap@@U12@>
0048C640  .text     Debug data  ??$_UseTrivialUCopy@USceneryCl@@U1@@stlp>
0048C650  .text     Debug data  ??$_UseTrivialUCopy@UMapEntire@ProtoMap@>
0048C660  .text     Debug data  ??$_UseTrivialUCopy@U?$pair@II@stlp_std@>
0048C670  .text     Debug data  ??$__fill@PAPAUTimeEvent@FOServer@@PAU12>
0048C6A0  .text     Debug data  ??$_UseTrivialUCopy@VLanguagePack@@V1@@s>
0048C6B0  .text     Debug data  ??$_UseTrivialUCopy@UClientBanned@FOServ>
0048C6C0  .text     Debug data  ??$__ucopy_ptrs@PAUClientBanned@FOServer>
0048C6F0  .text     Debug data  ??$_UseTrivialUCopy@UClientData@FOServer>
0048C700  .text     Debug data  ??$__ucopy_ptrs@PAUClientData@FOServer@@>
0048C730  .text     Debug data  ?base@?$reverse_iterator@PAVLanguagePack>
0048C740  .text     Debug data  ?base@?$reverse_iterator@PAUClientSaveDa>
0048C750  .text     Debug data  ??$_Param_Construct_aux@II@stlp_std@@YAX>
0048C760  .text     Debug data  ?_Answer@?$_BothPtrType@PBV?$vector@V?$v>
0048C770  .text     Debug data  ??$_Param_Construct_aux@PAUTimeEvent@FOS>
0048C780  .text     Debug data  ?capacity@?$vector@V?$vector@VNpcBagItem>
0048C7A0  .text     Debug data  ?_Answer@?$_TrivialUCopy@V?$vector@V?$ve>
0048C7C0  .text     Debug data  ?_Answer@?$_BothPtrType@PBV?$vector@VNpc>
0048C7D0  .text     Debug data  ?capacity@?$vector@VNpcBagItem@@V?$alloc>
0048C7E0  .text     Debug data  ?_Answer@?$_TrivialUCopy@V?$vector@VNpcB>
0048C7F0  .text     Debug data
0048C800  .text     Debug data  ??$__copy_ptrs@PBVNpcBagItem@@PAV1@@priv>
0048C830  .text     Debug data  ?_Answer@?$_BothPtrType@PBVNpcBagItem@@P>
0048C840  .text     Debug data  ??$__destroy_range_aux@PAVNpcBagItem@@V1>
0048C850  .text     Debug data  ?_Answer@?$_TrivialUCopy@VNpcBagItem@@V1>
0048C860  .text     Debug data  ??$_UseTrivialUCopy@VNpcBagItem@@V1@@stl>
0048C870  .text     Debug data  ?MoveReadPos@BufferManager@@QAEXH@Z
0048C8B0  .text     Debug data  ?NetIO_Work@FOServer@@SAPAXPAX@Z
0048CA20  .text     Debug data  ?SaveBan@FOServer@@SAXAAUClientBanned@1@>
0048CBB0  .text     Debug data  ?SaveBans@FOServer@@SAXXZ
0048CD30  .text     Debug data  ?SetScore@FOServer@@SAXHPBD@Z
0048CD80  .text     Debug data  ?GetScores@FOServer@@SAPBDXZ
0048CE30  .text     Debug data  ?ClearScore@FOServer@@SAXH@Z
0048CE70  .text     Debug data  ?Process_GetScores@FOServer@@SAXPAVClien>
0048CF20  .text     Debug data  ?GetTimeEventsCount@FOServer@@SAIXZ
0048CF50  .text     Debug data  ??A?$vector@VDialogAnswer@@V?$allocator@>
0048CF60  .text     Debug data  ??A?$vector@VDialog@@V?$allocator@VDialo>
0048CF70  .text     Debug data  ??A?$vector@UTextListen@FOServer@@V?$all>
0048CF90  .text     Debug data  ??A?$vector@UClientSaveData@FOServer@@V?>
0048CFB0  .text     Debug data  ??A?$vector@PAEV?$allocator@PAE@stlp_std>
0048CFC0  .text     Debug data  ??1?$_STLP_alloc_proxy@U_Rb_tree_node_ba>
0048CFE0  .text     Debug data  ??1?$_STLP_alloc_proxy@U_Rb_tree_node_ba>
0048CFF0  .text     Debug data  ?rbegin@?$vector@PAUTimeEvent@FOServer@@>
0048D000  .text     Debug data  ?rend@?$vector@PAUTimeEvent@FOServer@@V?>
0048D010  .text     Debug data  ??1?$_Vector_base@PAUTimeEvent@FOServer@>
0048D060  .text     Debug data  ?rbegin@?$vector@UTextListen@FOServer@@V>
0048D070  .text     Debug data  ?rend@?$vector@UTextListen@FOServer@@V?$>
0048D080  .text     Debug data  ??1?$_Vector_base@UTextListen@FOServer@@>
0048D0D0  .text     Debug data  ?rbegin@?$vector@VLanguagePack@@V?$alloc>
0048D0E0  .text     Debug data  ?rend@?$vector@VLanguagePack@@V?$allocat>
0048D0F0  .text     Debug data  ??1?$_Vector_base@VLanguagePack@@V?$allo>
0048D140  .text     Debug data  ?rbegin@?$vector@UClientSaveData@FOServe>
0048D150  .text     Debug data  ?rend@?$vector@UClientSaveData@FOServer@>
0048D160  .text     Debug data  ??1?$_Vector_base@UClientSaveData@FOServ>
0048D1B0  .text     Debug data  ?rbegin@?$vector@PAEV?$allocator@PAE@stl>
0048D1C0  .text     Debug data  ?rend@?$vector@PAEV?$allocator@PAE@stlp_>
0048D1D0  .text     Debug data  ??1?$_Vector_base@PAEV?$allocator@PAE@st>
0048D200  .text     Debug data  ?rbegin@?$vector@UClientBanned@FOServer@>
0048D210  .text     Debug data  ?rend@?$vector@UClientBanned@FOServer@@V>
0048D220  .text     Debug data  ??1?$_Vector_base@UClientBanned@FOServer>
0048D270  .text     Debug data  ?rbegin@?$vector@UClientData@FOServer@@V>
0048D280  .text     Debug data  ?rend@?$vector@UClientData@FOServer@@V?$>
0048D290  .text     Debug data  ??1?$_Vector_base@UClientData@FOServer@@>
0048D2E0  .text     Debug data  ?rbegin@?$vector@PAXV?$allocator@PAX@stl>
0048D2F0  .text     Debug data  ?rend@?$vector@PAXV?$allocator@PAX@stlp_>
0048D300  .text     Debug data  ??1?$_Vector_base@PAXV?$allocator@PAX@st>
0048D330  .text     Debug data  ??0?$_STLP_alloc_proxy@PAPAUTimeEvent@FO>
0048D340  .text     Debug data  ??0?$_STLP_alloc_proxy@PAUTextListen@FOS>
0048D350  .text     Debug data  ??0?$_STLP_alloc_proxy@PAVLanguagePack@@>
0048D360  .text     Debug data  ??0?$_STLP_alloc_proxy@PAUClientSaveData>
0048D370  .text     Debug data  ??0?$_STLP_alloc_proxy@PAPAEPAEV?$alloca>
0048D380  .text     Debug data  ??0?$_STLP_alloc_proxy@PAUClientBanned@F>
0048D390  .text     Debug data  ??0?$_STLP_alloc_proxy@PAUClientData@FOS>
0048D3A0  .text     Debug data  ??0?$_STLP_alloc_proxy@PAPAXPAXV?$alloca>
0048D410  .text     Debug data  ??$find@PAUClientData@FOServer@@PBD@stlp>
0048D430  .text     Debug data  ??$find@PAUClientData@FOServer@@I@stlp_s>
0048D450  .text     Debug data  ??$find@PAVLanguagePack@@I@stlp_std@@YAP>
0048D470  .text     Debug data  ??$find@PAPAUTimeEvent@FOServer@@PAU12@@>
0048D490  .text     Debug data  ??$_Copy_Construct@PAUTimeEvent@FOServer>
0048D4A0  .text     Debug data  ??$_Copy_Construct@PAE@stlp_std@@YAXPAPA>
0048D4B0  .text     Debug data  ??$_Copy_Construct@UClientBanned@FOServe>
0048D4D0  .text     Debug data  ??$_Copy_Construct@UClientData@FOServer@>
0048D4F0  .text     Debug data  ??$_Copy_Construct@PAX@stlp_std@@YAXPAPA>
0048D500  .text     Debug data  ??$_Destroy@PAUTimeEvent@FOServer@@@stlp>
0048D510  .text     Debug data  ??$_Destroy@UClientBanned@FOServer@@@stl>
0048D520  .text     Debug data  ??1?$_Select1st@U?$pair@$$CBV?$basic_str>
0048D540  .text     Debug data  ?max_size@?$vector@UClientBanned@FOServe>
0048D550  .text     Debug data  ?max_size@?$vector@UClientData@FOServer@>
0048D560  .text     Debug data  ?max_size@?$vector@PAUTimeEvent@FOServer>
0048D570  .text     Debug data  ?allocate@?$_STLP_alloc_proxy@PAPAUTimeE>
0048D590  .text     Debug data  ?max_size@?$vector@VLanguagePack@@V?$all>
0048D5A0  .text     Debug data  ?allocate@?$_STLP_alloc_proxy@PAVLanguag>
0048D5C0  .text     Debug data  ?max_size@?$vector@UClientSaveData@FOSer>
0048D5D0  .text     Debug data  ?allocate@?$_STLP_alloc_proxy@PAUClientS>
0048D5F0  .text     Debug data  ?max_size@?$vector@PAEV?$allocator@PAE@s>
0048D600  .text     Debug data  ?allocate@?$_STLP_alloc_proxy@PAPAEPAEV?>
0048D620  .text     Debug data  ?allocate@?$_STLP_alloc_proxy@PAUClientB>
0048D640  .text     Debug data  ?allocate@?$_STLP_alloc_proxy@PAUClientD>
0048D660  .text     Debug data  ?max_size@?$vector@PAXV?$allocator@PAX@s>
0048D670  .text     Debug data  ?allocate@?$_STLP_alloc_proxy@PAPAXPAXV?>
0048D690  .text     Debug data  ??$_Destroy@U?$pair@$$CBIPAUHoloInfo@FOS>
0048D6A0  .text     Debug data  ??$_Destroy@U?$pair@$$CBII@stlp_std@@@st>
0048D6B0  .text     Debug data  ??$__destroy_range@V?$reverse_iterator@P>
0048D6C0  .text     Debug data  ??$__destroy_range@V?$reverse_iterator@P>
0048D6D0  .text     Debug data  ??$__destroy_range@V?$reverse_iterator@P>
0048D6E0  .text     Debug data  ??$__destroy_range@V?$reverse_iterator@P>
0048D6F0  .text     Debug data  ??$__destroy_range@V?$reverse_iterator@P>
0048D700  .text     Debug data  ??$__destroy_range@V?$reverse_iterator@P>
0048D710  .text     Debug data  ??$__destroy_range@PAPAUTimeEvent@FOServ>
0048D720  .text     Debug data  ??$__destroy_range@PAPAEPAE@stlp_std@@YA>
0048D730  .text     Debug data  ??$__destroy_range@PAUClientBanned@FOSer>
0048D740  .text     Debug data
0048D7A0  .text     Debug data  ??$fill@PAII@stlp_std@@YAXPAI0ABI@Z
0048D7D0  .text     Debug data  ??$__ucopy_aux@PBQAVMapObject@@PAPAV1@@p>
0048D800  .text     Debug data  ??$__ucopy_aux@PBUTile@ProtoMap@@PAU12@@>
0048D830  .text     Debug data  ??$__ucopy_aux@PBUSceneryCl@@PAU1@@priv@>
0048D860  .text     Debug data  ??$__ucopy_aux@PBUMapEntire@ProtoMap@@PA>
0048D890  .text     Debug data  ??$__ucopy_aux@PBU?$pair@II@stlp_std@@PA>
0048D8C0  .text     Debug data  ??$fill@PAPAUTimeEvent@FOServer@@PAU12@@>
0048D8F0  .text     Debug data  ??$__ucopy_aux@PAUClientBanned@FOServer@>
0048D920  .text     Debug data  ??$__ucopy_aux@PAUClientData@FOServer@@P>
0048D950  .text     Debug data  ??$_Param_Construct@II@stlp_std@@YAXPAIA>
0048D960  .text     Debug data  ??$?8PAVLanguagePack@@@stlp_std@@YA_NABV>
0048D980  .text     Debug data  ??$?8PAUClientSaveData@FOServer@@@stlp_s>
0048D9A0  .text     Debug data  ??$_Param_Construct@PAUTimeEvent@FOServe>
0048D9B0  .text     Debug data  ??$__destroy_range@PAVNpcBagItem@@V1@@st>
0048D9C0  .text     Debug data  ?GetClientData@FOServer@@SAPAUClientData>
0048D9F0  .text     Debug data  ?GetClientData@FOServer@@SAPAUClientData>
0048DA20  .text     Debug data  ?Dump_Work@FOServer@@SAPAXPAX@Z
0048DCC0  .text     Debug data  ?SetScore@FOServer@@SAXHPAVCritter@@H@Z
0048DD40  .text     Debug data  ?begin@?$map@IPAVDialogPack@@U?$less@I@s>
0048DD70  .text     Debug data  ??1?$_Rb_tree_base@U?$pair@$$CBIPAUHoloI>
0048DD90  .text     Debug data  ??1?$_Rb_tree_base@U?$pair@$$CBII@stlp_s>
0048DDA0  .text     Debug data  ?_M_erase@?$vector@PAUTimeEvent@FOServer>
0048DDD0  .text     Debug data  ??0?$_Vector_base@PAUTimeEvent@FOServer@>
0048DDE0  .text     Debug data  ??0?$_Vector_base@UTextListen@FOServer@@>
0048DDF0  .text     Debug data  ??0?$_Vector_base@VLanguagePack@@V?$allo>
0048DE00  .text     Debug data  ??0?$_Vector_base@UClientSaveData@FOServ>
0048DE10  .text     Debug data  ??0?$_Vector_base@PAEV?$allocator@PAE@st>
0048DE20  .text     Debug data  ?_M_erase@?$vector@UClientBanned@FOServe>
0048DE60  .text     Debug data  ??0?$_Vector_base@UClientBanned@FOServer>
0048DE70  .text     Debug data  ??0?$_Vector_base@UClientData@FOServer@@>
0048DE80  .text     Debug data  ??0?$_Vector_base@PAXV?$allocator@PAX@st>
0048DE90  .text     Debug data  ??0?$_Vector_base@EV?$allocator@E@stlp_s>
0048DF00  .text     Debug data  ??0?$_Rb_tree_base@U?$pair@$$CBIPAUHoloI>
0048DF40  .text     Debug data  ??0?$_Rb_tree_base@U?$pair@$$CBII@stlp_s>
0048DFA0  .text     Debug data  ?_M_erase@?$_Rb_tree@IU?$less@I@stlp_std>
0048DFE0  .text     Debug data  ??$_Destroy_Range@V?$reverse_iterator@PA>
0048DFF0  .text     Debug data  ??$_Destroy_Range@V?$reverse_iterator@PA>
0048E000  .text     Debug data  ??$_Destroy_Range@V?$reverse_iterator@PA>
0048E010  .text     Debug data  ??$_Destroy_Range@V?$reverse_iterator@PA>
0048E020  .text     Debug data  ??$_Destroy_Range@V?$reverse_iterator@PA>
0048E030  .text     Debug data  ??$_Destroy_Range@V?$reverse_iterator@PA>
0048E040  .text     Debug data  ??$_Destroy_Range@PAPAUTimeEvent@FOServe>
0048E050  .text     Debug data  ??$_Destroy_Range@PAPAE@stlp_std@@YAXPAP>
0048E060  .text     Debug data  ??$_Destroy_Range@PAUClientBanned@FOServ>
0048E070  .text     Debug data  ?_M_compute_next_size@?$vector@PAUTimeEv>
0048E0C0  .text     Debug data  ?_M_clear@?$vector@PAUTimeEvent@FOServer>
0048E0F0  .text     Debug data  ?allocate@?$_STLP_alloc_proxy@PAPAUTimeE>
0048E100  .text     Debug data  ?_M_compute_next_size@?$vector@VLanguage>
0048E160  .text     Debug data  ?allocate@?$_STLP_alloc_proxy@PAVLanguag>
0048E170  .text     Debug data  ?_M_compute_next_size@?$vector@UClientSa>
0048E1D0  .text     Debug data  ?allocate@?$_STLP_alloc_proxy@PAUClientS>
0048E1E0  .text     Debug data  ?_M_compute_next_size@?$vector@PAEV?$all>
0048E230  .text     Debug data  ?_M_clear@?$vector@PAEV?$allocator@PAE@s>
0048E260  .text     Debug data  ?allocate@?$_STLP_alloc_proxy@PAPAEPAEV?>
